stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
U--47611,U--47611,491A13_ET,,4.545408804403520000,-74.097198463587100000,0,,0
U--47612,U--47612,464A13_ET,,4.543268199790290000,-74.095282487832000000,0,,0
U--47613,U--47613,494A13_ET,,4.542231850763410000,-74.096309227165200000,0,,0
U--47614,U--47614,492A13_ET,,4.544062906430860000,-74.098484283219800000,0,,0
U--47615,U--47615,490A13_ET,,4.545220993247910000,-74.097587000111800000,0,,0
U--47616,U--47616,519A00,,4.622061056407380000,-74.071461696027300000,0,,0
U--47619,U--47619,372A07,,4.626675787961910000,-74.112369836299400000,0,,0
U--4762,U--4762,203A11,,4.568540934345880000,-74.162233346580300000,0,,0
U--47624,U--47624,193A07,,4.644751456926490000,-74.140287233873400000,0,,0
U--47625,U--47625,181A07,,4.643852352118720000,-74.145459060569100000,0,,0
U--4763,U--4763,183A11,,4.566803935293930000,-74.162913942928800000,0,,0
U--47635,U--47635,300A07,,4.648248114532700000,-74.151846103960100000,0,,0
U--47636,U--47636,301A07,,4.648161671496730000,-74.151733615511100000,0,,0
U--47637,U--47637,396A07,,4.649543884280250000,-74.150287800489900000,0,,0
U--47638,U--47638,569A13,,4.553505825479910000,-74.091066435232800000,0,,0
U--4764,U--4764,171A11,,4.564422614552940000,-74.163478186253700000,0,,0
U--47640,U--47640,181A04_Parque Estadio Tabora,,4.692017368403230000,-74.097581669912100000,0,,0
U--47642,U--47642,NODO RETORNO CORTIJO,,4.729336029095640000,-74.121344127011000000,0,,0
U--47644,U--47644,PIRCL191ET,,4.769036702222040000,-74.043907182731100000,0,,0
U--47655,U--47655,PIR_ARABIA_SU,,4.533044111356780000,-74.146939706577100000,0,,0
U--47656,U--47656,PIR_P51_v2,,4.573432013129190000,-74.166847609080700000,0,,0
U--47657,U--47657,PIR_ZONA_FRANCA,,4.672617275364500000,-74.154655139793300000,0,,0
U--47658,U--47658,PIR_921SU,,4.556618943894040000,-74.146323900202000000,0,,0
U--47659,U--47659,146A00_ET,,4.634021313046940000,-74.071880180389400000,0,,0
U--4766,U--4766,172A11,,4.564583447883780000,-74.163290186148400000,0,,0
U--47660,U--47660,642A08_MC,,4.637426867341030000,-74.192464931669400000,0,,0
U--47661,U--47661,641A08_MC,,4.637661221068870000,-74.192516101412300000,0,,0
U--47662,U--47662,866A00,,4.631410895024020000,-74.073966318184900000,0,,0
U--47663,U--47663,271A01_ET,,4.732573176083380000,-74.043412848240400000,0,,0
U--47664,U--47664,268A01_ET,,4.730661914457260000,-74.037669762872000000,0,,0
U--47665,U--47665,614A01_ET,,4.729478669127070000,-74.035077382450100000,0,,0
U--47666,U--47666,670A01_ET,,4.724237248306220000,-74.032957973455500000,0,,0
U--47667,U--47667,211A01_ET,,4.724545588377730000,-74.030535926010800000,0,,0
U--47668,U--47668,267A01_ET,,4.729070138932520000,-74.033590993118800000,0,,0
U--47669,U--47669,609A01_ET,,4.730176170943380000,-74.036002010356600000,0,,0
U--4767,U--4767,182A11,,4.566644647812780000,-74.162594944131800000,0,,0
U--47670,U--47670,269A01_ET,,4.731874369135420000,-74.039785533072900000,0,,0
U--47671,U--47671,270A01_ET,,4.732689175060480000,-74.043425044479000000,0,,0
U--47672,U--47672,119B08_ET,,4.624968510843030000,-74.147168574992300000,0,,0
U--47674,U--47674,364A12_Br. El Tuno,,4.486459249880760000,-74.111461062018900000,0,,0
U--47675,U--47675,530A12 Patio UVAL,,4.485837612607220000,-74.107283245445200000,0,,0
U--47676,U--47676,593A11_Br. San Carlos,,4.567540926957870000,-74.136526282538400000,0,,0
U--47677,U--47677,PIR VILLAS DE GRANADA,,4.715853933230060000,-74.128966516278800000,0,,0
U--47678,U--47678,119A01,,4.703206651657520000,-74.042689179714000000,0,,0
U--47679,U--47679,452A05,,4.676266511601160000,-74.085804957752900000,0,,0
U--4768,U--4768,202A11,,4.568475947985020000,-74.162042185502600000,0,,0
U--47680,U--47680,410A13,,4.548385743282330000,-74.101301481654800000,0,,0
U--47681,U--47681,519A13,,4.551038131972280000,-74.093040113145900000,0,,0
U--47682,U--47682,485A13,,4.547354808240060000,-74.102416352292800000,0,,0
U--47683,U--47683,543A12_Br. Cerros de Oriente,,4.558066599954440000,-74.107127317641500000,0,,0
U--47684,U--47684,579A03_SU,,4.748088307366400000,-74.095565123129400000,0,,0
U--47685,U--47685,593A03_SU,,4.721033342277010000,-74.095834678047100000,0,,0
U--47686,U--47686,453A11SU,,4.574140397381550000,-74.153821108584000000,0,,0
U--47687,U--47687,112A07_SU,,4.615727855387470000,-74.105579142298000000,0,,0
U--47688,U--47688,621A00_SU,,4.623846039161200000,-74.073701757716700000,0,,0
U--47689,U--47689,641A08_SU,,4.637650620324730000,-74.192475086677500000,0,,0
U--4769,U--4769,206A11,,4.568648614650700000,-74.159852684347500000,0,,0
U--47690,U--47690,642A08_SU,,4.637451633004090000,-74.192493343040300000,0,,0
U--47691,U--47691,803B00_SU,,4.603581265778160000,-74.092631425046900000,0,,0
U--47692,U--47692,570A13,,4.560330922045990000,-74.088793393637400000,0,,0
U--47693,U--47693,427A08,,4.640144894431770000,-74.166856859090500000,0,,0
U--47694,U--47694,011A13,,4.561914245353290000,-74.089014155271500000,0,,0
U--47695,U--47695,555A13,,4.562647058322490000,-74.087781114008200000,0,,0
U--47696,U--47696,570A13,,4.560209972992460000,-74.088846490240100000,0,,0
U--47697,U--47697,569A13,,4.553488432007560000,-74.091025605682500000,0,,0
U--47698,U--47698,281A09,,4.628914748192910000,-74.194770169227200000,0,,0
U--4770,U--4770,210A11,,4.569824042592550000,-74.158073817299700000,0,,0
U--4771,U--4771,192A11,,4.566571280631990000,-74.156660528413100000,0,,0
U--47712,U--47712,509A09,,4.603905588718220000,-74.146263902432200000,0,,0
U--47713,U--47713,418A08,,4.648146221181810000,-74.170273435669000000,0,,0
U--47714,U--47714,419A08,,4.648221558681000000,-74.169636782798200000,0,,0
U--47715,U--47715,237A09,,4.609779641205090000,-74.183193806611800000,0,,0
U--47719,U--47719,327A13,,4.586252652344110000,-74.080957319149500000,0,,0
U--4772,U--4772,190A11,,4.565142114548700000,-74.154983848428300000,0,,0
U--47721,U--47721,092A03,,4.742880416999120000,-74.111474394622400000,0,,0
U--47722,U--47722,090A03,,4.744824691050510000,-74.108869791277100000,0,,0
U--47723,U--47723,580A03,,4.744890614043220000,-74.107186422432100000,0,,0
U--47724,U--47724,544A03,,4.742518236381150000,-74.100932883969000000,0,,0
U--47725,U--47725,545A03,,4.740642148822660000,-74.095720442015100000,0,,0
U--47726,U--47726,546A03,,4.716438246260960000,-74.093965861154500000,0,,0
U--47727,U--47727,430A04,,4.706832234673750000,-74.106946143740700000,0,,0
U--47728,U--47728,550A03,,4.726613315893230000,-74.089048195323300000,0,,0
U--47729,U--47729,614A03,,4.736837812256580000,-74.082114010488000000,0,,0
U--4773,U--4773,194A11,,4.562651133720700000,-74.152208564594500000,0,,0
U--47730,U--47730,548A03,,4.740666812236140000,-74.088509501634800000,0,,0
U--47731,U--47731,547A03,,4.745752672837860000,-74.094942983014900000,0,,0
U--47732,U--47732,581A03,,4.742605188885980000,-74.100944311495800000,0,,0
U--47733,U--47733,076A06,,4.746386551820720000,-74.111891984882200000,0,,0
U--47735,U--47735,634A09_ET,,4.604202446803090000,-74.195644090116500000,0,,0
U--47736,U--47736,515A12_Diana Turbay,,4.547719011215970000,-74.110459739937000000,0,,0
U--4774,U--4774,415A11,,4.562812614482380000,-74.149366678742100000,0,,0
U--4775,U--4775,416A11,,4.563642447834490000,-74.146631177258300000,0,,0
U--4776,U--4776,313A11,,4.566461144571920000,-74.146643921268500000,0,,0
U--4777,U--4777,062A11,,4.568951947966780000,-74.146168343674600000,0,,0
U--4778,U--4778,118A11,,4.570750948010570000,-74.148800178439700000,0,,0
U--4779,U--4779,031A11,,4.574348614774510000,-74.153638014380900000,0,,0
U--4780,U--4780,030A10,,4.576991448179120000,-74.155390681985600000,0,,0
U--4781,U--4781,090A10,,4.579054114901010000,-74.156481849232100000,0,,0
U--4782,U--4782,073A10,,4.580745448275350000,-74.155535848735600000,0,,0
U--4783,U--4783,014A10,,4.580480614928360000,-74.151189513070600000,0,,0
U--4784,U--4784,013A10,,4.578782948207040000,-74.143986175819100000,0,,0
U--4785,U--4785,008A00_Estación Comuneros,,4.605909615449190000,-74.096687148513800000,0,,0
U--4786,U--4786,013A11_Br. La Fraguita,,4.591574615100720000,-74.098218482765800000,0,,0
U--4787,U--4787,015A11_Br. Restrepo Occidental,,4.586001114968770000,-74.103292819150200000,0,,0
U--479,U--479,197A05,,4.651599911594710000,-74.084200978470100000,0,,0
U--4790,U--4790,018A11,,4.584391281605710000,-74.109478322839700000,0,,0
U--4797,U--4797,021A07,,4.634628616203220000,-74.115245326274600000,0,,0
U--4798,U--4798,021A13_Br. 20 de Julio,,4.571495281267240000,-74.098336482819600000,0,,0
U--4799,U--4799,022A06,,4.639480116332110000,-74.120966829601100000,0,,0
U--48,U--48,038A13,,4.551107402699770000,-74.089980758242500000,0,,0
U--480,U--480,209A05,,4.650067927412160000,-74.091308723558100000,0,,0
U--4800,U--4800,022A07,,4.632500116141950000,-74.112801658175200000,0,,0
U--4801,U--4801,023A06,,4.635523616222800000,-74.115537993112000000,0,,0
U--4802,U--4802,023A07_Salazar Gómez,,4.629878782742530000,-74.110243990003000000,0,,0
U--4803,U--4803,024A06,,4.632218449469170000,-74.111793657583600000,0,,0
U--4804,U--4804,025A06_Puente Aranda,,4.630384949419650000,-74.110020489871000000,0,,0
U--4806,U--4806,029A11_Br. Restrepo Occidental,,4.588870615035360000,-74.100280317344700000,0,,0
U--4807,U--4807,031A07,,4.607330948820290000,-74.099392816822900000,0,,0
U--481,U--481,209A08,,4.611663262154250000,-74.132616585063000000,0,,0
U--4810,U--4810,058A00,,4.604418499429800000,-74.094891247560700000,0,,0
U--4812,U--4812,066A13_IED Enrique Olaya Herrera,,4.569358281212550000,-74.100198983946700000,0,,0
U--4813,U--4813,067A13_Br. Barcelona Sur,,4.565336281131490000,-74.105556987153200000,0,,0
U--4814,U--4814,068A12_Br. Puerto Rico,,4.560852947693330000,-74.110734656896600000,0,,0
U--4816,U--4816,070A12_Br. Callejón Santa Bárbara,,4.556913114269250000,-74.112148657720100000,0,,0
U--4817,U--4817,071A12_Br. Puerto Rico,,4.557188780934020000,-74.111499657340900000,0,,0
U--4818,U--4818,072A12_IED Enrique Olaya Herrera,,4.566912781160990000,-74.102763652148800000,0,,0
U--4820,U--4820,Estación Restrepo,,4.581067948174000000,-74.101959985016500000,0,,0
U--4821,U--4821,Br. San José Sur,,4.580477781496990000,-74.101531984754200000,0,,0
U--4823,U--4823,Universidad Antonio Nariño,,4.579566114798870000,-74.100205817286900000,0,,0
U--4824,U--4824,081A07,,4.620637449160660000,-74.104440819878500000,0,,0
U--4825,U--4825,Br. Ciudad Jardín Sur,,4.580956905855070000,-74.101805889650400000,0,,0
U--4827,U--4827,082A12,,4.578785448115330000,-74.098603149650600000,0,,0
U--4828,U--4828,083A07,,4.624525615918490000,-74.100940984445400000,0,,0
U--4829,U--4829,085A12_Br. Ciudad Jardín Sur,,4.577104114732250000,-74.096100148132300000,0,,0
U--4830,U--4830,096A13_Br. Barcelona Sur,,4.566902447822700000,-74.102403818599600000,0,,0
U--4831,U--4831,099A13,,4.575458448022500000,-74.094076313562000000,0,,0
U--4832,U--4832,Br. Olaya,,4.581494614858310000,-74.102923318928500000,0,,0
U--4833,U--4833,109A07,,4.619351449138240000,-74.106231154277900000,0,,0
U--4835,U--4835,110A07,,4.617581615755370000,-74.105953487437400000,0,,0
U--4836,U--4836,111A07,,4.613264448980180000,-74.104102152995200000,0,,0
U--4837,U--4837,Br. Restrepo,,4.582355781542560000,-74.103347652519200000,0,,0
U--4838,U--4838,113A07,,4.614401615675620000,-74.105157153627300000,0,,0
U--4839,U--4839,113A11_La Fraguita,,4.594187781820650000,-74.096828815253600000,0,,0
U--4840,U--4840,114A07,,4.608367282181890000,-74.100757984321200000,0,,0
U--4841,U--4841,115A07,,4.608800448857500000,-74.100312317384400000,0,,0
U--4842,U--4842,117A07,,4.610457115577290000,-74.102972985648900000,0,,0
U--4843,U--4843,118A07,,4.617713615755860000,-74.105556820535100000,0,,0
U--4844,U--4844,171A00_Br. Paloquemao,,4.615483282329880000,-74.086215142080100000,0,,0
U--4845,U--4845,205A00_Br. El Vergel,,4.595846281865640000,-74.096960648675200000,0,,0
U--4846,U--4846,206A00,,4.597806448587760000,-74.099771817049800000,0,,0
U--4847,U--4847,Br. Santa Isabel Sur,,4.596532948556320000,-74.098147482728200000,0,,0
U--4848,U--4848,212A13_Batallon José María Rosillo,,4.574528881644000000,-74.092863289318900000,0,,0
U--4849,U--4849,216A13,,4.577658033865320000,-74.091909401064200000,0,,0
U--4850,U--4850,278A12,,4.554056447523800000,-74.110760323566500000,0,,0
U--4851,U--4851,279A12,,4.554319614199160000,-74.110996657045400000,0,,0
U--4853,U--4853,291A12_Las Lomas,,4.568034807027870000,-74.110572585437300000,0,,0
U--4854,U--4854,292A12,,4.551707447462400000,-74.108116488666100000,0,,0
U--4855,U--4855,293A12_IED Colombia Viva,,4.551777243258560000,-74.108000951481100000,0,,0
U--4857,U--4857,301A12,,4.564821947785600000,-74.108481322232300000,0,,0
U--4858,U--4858,308A12_Granjas de San Pablo,,4.570614450913350000,-74.113581813228000000,0,,0
U--4859,U--4859,309A12_Br. Granjas de Santa Sofía,,4.570639220688900000,-74.113449296722400000,0,,0
U--4860,U--4860,310A12_La Resurrección,,4.569758976241510000,-74.111837197375600000,0,,0
U--4861,U--4861,311A12_La Resurrección,,4.569475647771100000,-74.111573351352800000,0,,0
U--4862,U--4862,312A12_Gustavo Restrepo,,4.575333468990090000,-74.113622210514700000,0,,0
U--4863,U--4863,313A12_Las Colinas,,4.574499448038230000,-74.112951991546600000,0,,0
U--4867,U--4867,386A11,,4.579821114843070000,-74.116109660059500000,0,,0
U--4869,U--4869,388A11_Quiroga Central,,4.577270193767720000,-74.115178946108700000,0,,0
U--4871,U--4871,390A11_Quiroga Central,,4.581714626267450000,-74.116801043244900000,0,,0
U--4872,U--4872,405A11_Br. Restrepo,,4.586575872980700000,-74.099391717724500000,0,,0
U--4873,U--4873,406A11_CAI Restrepo,,4.588102781679030000,-74.098824149796300000,0,,0
U--4874,U--4874,424A11,,4.584480114942870000,-74.106740154550500000,0,,0
U--4876,U--4876,073A01,,4.740058118897360000,-74.040332445682200000,0,,0
U--4877,U--4877,079A01,,4.739210952176930000,-74.036113442487600000,0,,0
U--4878,U--4878,080A01,,4.738208952117040000,-74.032298773710200000,0,,0
U--4879,U--4879,006A01,,4.734647398831700000,-74.032197069777600000,0,,0
U--4880,U--4880,008A01,,4.730517785226210000,-74.032334939638600000,0,,0
U--4881,U--4881,208A01,,4.727359618604920000,-74.032380440256200000,0,,0
U--4882,U--4882,051A01,,4.720347678712930000,-74.032587778234600000,0,,0
U--4883,U--4883,052A01,,4.718098951126540000,-74.032633773242200000,0,,0
U--4884,U--4884,203A01,,4.715258451293720000,-74.032717274018300000,0,,0
U--4885,U--4885,034A01,,4.713821784675380000,-74.032748606604500000,0,,0
U--4886,U--4886,085A01,,4.711478870033130000,-74.032840782177500000,0,,0
U--4887,U--4887,201A01,,4.709823951335090000,-74.032863773971900000,0,,0
U--4888,U--4888,057A01,,4.708059617932010000,-74.032905107485800000,0,,0
U--4889,U--4889,054A01,,4.704267784648250000,-74.032990774053700000,0,,0
U--4890,U--4890,198A01,,4.701474450590930000,-74.033080273535000000,0,,0
U--4891,U--4891,197A01,,4.698191450919210000,-74.033155274163200000,0,,0
U--4892,U--4892,055A01,,4.696022784497530000,-74.033837107626700000,0,,0
U--4893,U--4893,056A01,,4.691941450501580000,-74.036223609216200000,0,,0
U--4894,U--4894,194A01_EST. USAQUEN,,4.691044950667400000,-74.037805777347200000,0,,0
U--4895,U--4895,014A01,,4.689460117206260000,-74.040554778708300000,0,,0
U--4896,U--4896,015A01,,4.688079107101390000,-74.043110952194900000,0,,0
U--4898,U--4898,001A08,,4.619448948795640000,-74.126026499556700000,0,,0
U--4899,U--4899,501A08,,4.616596868990230000,-74.126897434201700000,0,,0
U--49,U--49,040A13,,4.548212563978920000,-74.088914025542800000,0,,0
U--4900,U--4900,155A08,,4.613818411025130000,-74.127802662221200000,0,,0
U--4901,U--4901,162A08,,4.610748948633220000,-74.128767501046300000,0,,0
U--4902,U--4902,088A09,,4.606831948830080000,-74.130665001636300000,0,,0
U--4903,U--4903,114A09,,4.605392782035050000,-74.131549835789400000,0,,0
U--4904,U--4904,510A09,,4.603473115342820000,-74.132866003398400000,0,,0
U--4905,U--4905,086A09,,4.601995781704210000,-74.133908837208000000,0,,0
U--4906,U--4906,084A09,,4.599119115170530000,-74.135787671348300000,0,,0
U--4908,U--4908,Br. Venecia,,4.593637337712460000,-74.138141577284700000,0,,0
U--4909,U--4909,032A10,,4.591813115434640000,-74.138444339133600000,0,,0
U--491,U--491,321A00,,4.612352529816920000,-74.089103360468900000,0,,0
U--4910,U--4910,048A10,,4.588214448831090000,-74.138070006132000000,0,,0
U--4911,U--4911,034A10,,4.585543448189160000,-74.136692171459900000,0,,0
U--4912,U--4912,007A10,,4.585170948443200000,-74.134662837664300000,0,,0
U--4913,U--4913,006A10,,4.585890781583150000,-74.130523335322900000,0,,0
U--4914,U--4914,057A10,,4.585025781952440000,-74.127882666693800000,0,,0
U--4915,U--4915,059A10,,4.582199281696020000,-74.126713665997200000,0,,0
U--4916,U--4916,061A10,,4.580438947938870000,-74.125962332366400000,0,,0
U--4917,U--4917,020A10,,4.578969114945490000,-74.127175499880100000,0,,0
U--4918,U--4918,419A10,,4.578465947801450000,-74.128727834361000000,0,,0
U--4919,U--4919,122A11,,4.577102114720970000,-74.130118668062600000,0,,0
U--492,U--492,322A00,,4.608477361594070000,-74.092215056978400000,0,,0
U--4920,U--4920,025A11,,4.575409614386670000,-74.134223670411000000,0,,0
U--4921,U--4921,027A11,,4.573972615190210000,-74.137750505283000000,0,,0
U--4929,U--4929,028A11,,4.573909947780200000,-74.137400172617500000,0,,0
U--4930,U--4930,026A11,,4.575495948477630000,-74.133458336444200000,0,,0
U--4931,U--4931,121A11,,4.576971947820910000,-74.129966001669700000,0,,0
U--4932,U--4932,060A11,,4.578551114649900000,-74.127989166816000000,0,,0
U--4933,U--4933,071A11,,4.578453281101880000,-74.125010331709200000,0,,0
U--4934,U--4934,060A10,,4.581704474411530000,-74.126373263639800000,0,,0
U--4935,U--4935,058A10,,4.584608948020900000,-74.127601666950500000,0,,0
U--4936,U--4936,005A10,,4.585963614973380000,-74.131048834998300000,0,,0
U--4937,U--4937,091A10,,4.585321281947630000,-74.134823504200600000,0,,0
U--4938,U--4938,002A09,,4.597831281856780000,-74.136201838486300000,0,,0
U--4939,U--4939,083A09,,4.600516282412000000,-74.134452004155700000,0,,0
U--4948,U--4948,122C05,,4.671050783580350000,-74.089621810567900000,0,,0
U--4949,U--4949,015A04,,4.678964450871850000,-74.084846141318900000,0,,0
U--4950,U--4950,103A04,,4.681114117225500000,-74.082309640086400000,0,,0
U--4952,U--4952,210A03,,4.687468617344910000,-74.074357134724600000,0,,0
U--4954,U--4954,191A01,,4.686483950213700000,-74.045069115448600000,0,,0
U--4955,U--4955,016A01,,4.688073116946670000,-74.042374780461700000,0,,0
U--4956,U--4956,192A01,,4.689122450575150000,-74.040534945640800000,0,,0
U--4957,U--4957,193A01,,4.689965450841720000,-74.039000111465200000,0,,0
U--4958,U--4958,195A01,,4.691864950329500000,-74.035783275401100000,0,,0
U--4959,U--4959,196A01,,4.695538784380880000,-74.033737774145200000,0,,0
U--4960,U--4960,013A01_STA BARBARA,,4.698728971281620000,-74.032884349232500000,0,,0
U--4961,U--4961,012A01,,4.701573450791860000,-74.032751106689000000,0,,0
U--4962,U--4962,199A01,,4.704112284705610000,-74.032693773298200000,0,,0
U--4963,U--4963,011A01,,4.707052950772820000,-74.032608773402100000,0,,0
U--4964,U--4964,200A01,,4.709048118221150000,-74.032560606922800000,0,,0
U--4965,U--4965,202A01,,4.711741284390090000,-74.032487107141900000,0,,0
U--4966,U--4966,084A01,,4.714075784310820000,-74.032428773166900000,0,,0
U--4967,U--4967,204A01,,4.716002117670940000,-74.032377607147400000,0,,0
U--4968,U--4968,053A01,,4.718434618498710000,-74.032316439890900000,0,,0
U--4969,U--4969,205A01,,4.720196785033210000,-74.032281939551800000,0,,0
U--497,U--497,371A13,,4.543755951621290000,-74.082652219472400000,0,,0
U--4970,U--4970,114A01,,4.723570118024380000,-74.032182439550300000,0,,0
U--4971,U--4971,207A01,,4.724465451392860000,-74.032159773462500000,0,,0
U--4972,U--4972,115A01,,4.727117284657730000,-74.032090272820200000,0,,0
U--4973,U--4973,009A01,,4.730547951302760000,-74.031994272802700000,0,,0
U--4974,U--4974,007A01,,4.734767284924290000,-74.031888439962700000,0,,0
U--4975,U--4975,573A01,,4.737502865019350000,-74.031800266051700000,0,,0
U--4976,U--4976,272A01,,4.740348285276700000,-74.030840772777500000,0,,0
U--4977,U--4977,273A01,,4.741033147381200000,-74.033634098426500000,0,,0
U--4978,U--4978,103A01,,4.742478785758470000,-74.039090778232000000,0,,0
U--4979,U--4979,104A01,,4.743307395580940000,-74.042554801851700000,0,,0
U--499,U--499,372A13,,4.543335781845590000,-74.082120562508100000,0,,0
U--5,U--5,371A05 - Estación El Tiempo,,4.656048566717710000,-74.104602596241700000,0,,0
U--50,U--50,154A00-Sabana,,4.609453595544860000,-74.088515811709300000,0,,0
U--500,U--500,373A05,,4.669602185421550000,-74.113308856119800000,0,,0
U--501,U--501,374A13,,4.541472628985110000,-74.080881026286400000,0,,0
U--503,U--503,111A07,,4.613280948984100000,-74.104080652982700000,0,,0
U--504,U--504,113A07,,4.614418115677500000,-74.105149653621900000,0,,0
U--505,U--505,114A07,,4.608379282188520000,-74.100732484302200000,0,,0
U--506,U--506,114A09,,4.605458115506450000,-74.131530835591300000,0,,0
U--507,U--507,115A07,,4.608819282195960000,-74.100270317357900000,0,,0
U--5072,U--5072,017A06,,4.665129283676700000,-74.143754509098200000,0,,0
U--5073,U--5073,016A06,,4.666225617049530000,-74.146703510706300000,0,,0
U--5074,U--5074,014A06,,4.670529617158550000,-74.151762513448800000,0,,0
U--5075,U--5075,015A06,,4.673703617242800000,-74.152679680607400000,0,,0
U--5076,U--5076,013A06,,4.677330784000390000,-74.153765181196400000,0,,0
U--5077,U--5077,012A06,,4.681783284118120000,-74.155846682307700000,0,,0
U--5078,U--5078,011A06,,4.687532784269220000,-74.160216351299500000,0,,0
U--5079,U--5079,010A06,,4.689613284321670000,-74.162937852730200000,0,,0
U--508,U--508,117A07,,4.610476282238350000,-74.102965818981300000,0,,0
U--5080,U--5080,009A06,,4.694078784443930000,-74.168555688984400000,0,,0
U--5082,U--5082,214A06,,4.696343617828870000,-74.167273688325600000,0,,0
U--5083,U--5083,211A06,,4.695535117807190000,-74.167196354952400000,0,,0
U--5084,U--5084,009A07,,4.693831284438180000,-74.168508855627600000,0,,0
U--5085,U--5085,010A07,,4.689565784317370000,-74.163239852889500000,0,,0
U--5086,U--5086,011A07,,4.688216284282830000,-74.161477518623500000,0,,0
U--5087,U--5087,012A07,,4.682592284139720000,-74.156560516022600000,0,,0
U--5088,U--5088,013A07,,4.677481617342360000,-74.154003347993400000,0,,0
U--5089,U--5089,015A07,,4.674617617270270000,-74.153166680874700000,0,,0
U--509,U--509,118A11,,4.570750948017200000,-74.148774511759500000,0,,0
U--5090,U--5090,132A07,,4.673468450569490000,-74.153533014398300000,0,,0
U--5091,U--5091,227A07,,4.670159950487080000,-74.153232847573400000,0,,0
U--5094,U--5094,016A07,,4.666143617048100000,-74.147071010911900000,0,,0
U--5095,U--5095,017A07,,4.664945450338700000,-74.143883009167400000,0,,0
U--5096,U--5096,018A07,,4.662426950266160000,-74.138730172991300000,0,,0
U--5097,U--5097,057A07,,4.658104616824230000,-74.135016004254200000,0,,0
U--5098,U--5098,019A07,,4.653372616692240000,-74.130548001743300000,0,,0
U--5099,U--5099,020A06,,4.653625450032680000,-74.130432835012000000,0,,0
U--51,U--51,052A13,,4.547821631722710000,-74.083731647523800000,0,,0
U--510,U--510,121A00,,4.620800615767790000,-74.074283467902300000,0,,0
U--5100,U--5100,019A06,,4.657912450153260000,-74.134488170633700000,0,,0
U--511,U--511,134A00,,4.620006115747020000,-74.075538468700800000,0,,0
U--512,U--512,135A00,,4.620514115760600000,-74.073409634009400000,0,,0
U--513,U--513,141A00,,4.624952782536020000,-74.073504634075700000,0,,0
U--514,U--514,142A00,,4.628518949288000000,-74.072849466994300000,0,,0
U--515,U--515,143A00,,4.630720449338840000,-74.072360966677600000,0,,0
U--516,U--516,144A00,,4.632063282711430000,-74.072186299901800000,0,,0
U--5169,U--5169,307A12_Br. San Jorge Sur,,4.569049281245410000,-74.117074493953200000,0,,0
U--517,U--517,145B00,,4.632888782725500000,-74.071920133068100000,0,,0
U--5170,U--5170,141A12_Br. San Jorge Sur,,4.570342447947620000,-74.118782328275300000,0,,0
U--5171,U--5171,140A12_Br. San Jorge Sur,,4.571007781301610000,-74.121074829601600000,0,,0
U--5172,U--5172,136A12_Br. San Jorge Sur,,4.571247205582890000,-74.123488526908800000,0,,0
U--5173,U--5173,376A11,,4.572551448014210000,-74.125301665364700000,0,,0
U--5174,U--5174,377A11,,4.574599781399200000,-74.124528498259700000,0,,0
U--5175,U--5175,371A11,,4.575792448092860000,-74.126265832587400000,0,,0
U--5176,U--5176,367A11,,4.575996781440800000,-74.128073333614200000,0,,0
U--5177,U--5177,IED Rafael Uribe,,4.578528114837800000,-74.128013000247300000,0,,0
U--518,U--518,146A00,,4.634055282756030000,-74.071827966337500000,0,,0
U--519,U--519,147A00,,4.626850282579260000,-74.072661133532400000,0,,0
U--5191,U--5191,002A08,,4.614076949049860000,-74.127340166561900000,0,,0
U--52,U--52,054A13,,4.545082541571420000,-74.083514515905900000,0,,0
U--520,U--520,154A00,,4.609679615527720000,-74.088506310159600000,0,,0
U--521,U--521,154A08,,4.611336782319380000,-74.128233000398100000,0,,0
U--522,U--522,155B08,,4.614073782379460000,-74.127714666777000000,0,,0
U--5223,U--5223,277A01,,4.686912784007530000,-74.047579950440600000,0,,0
U--5224,U--5224,278A01,,4.690198450750970000,-74.045946449341800000,0,,0
U--5225,U--5225,279A01,,4.691938117457830000,-74.044942281995100000,0,,0
U--5226,U--5226,280A01,,4.695081617529660000,-74.043286447540600000,0,,0
U--5227,U--5227,281A01,,4.698296117614880000,-74.042953280655100000,0,,0
U--5228,U--5228,018A01,,4.701680284361640000,-74.042765280531100000,0,,0
U--5229,U--5229,119A01,,4.703481784406840000,-74.042674780473400000,0,,0
U--523,U--523,156A08,,4.619974115854910000,-74.125478665502100000,0,,0
U--5230,U--5230,301A01,,4.702686951053560000,-74.042972280668400000,0,,0
U--5231,U--5231,300A01,,4.701167784348940000,-74.043028114041000000,0,,0
U--5232,U--5232,299A01,,4.699379950972110000,-74.043125114102700000,0,,0
U--5233,U--5233,298A01,,4.696919784241030000,-74.043254947526900000,0,,0
U--5234,U--5234,297A01,,4.695128617534880000,-74.043513947698800000,0,,0
U--5235,U--5235,296A01,,4.693479284165470000,-74.044370614944800000,0,,0
U--5236,U--5236,295A01,,4.689906784077800000,-74.046433116339200000,0,,0
U--5237,U--5237,294A01,,4.686388783997620000,-74.047947784020700000,0,,0
U--5238,U--5238,158A01,,4.685733450654010000,-74.049757785244100000,0,,0
U--5239,U--5239,242A01 - Br. Santa Bibiana,,4.686274117342350000,-74.052988954067500000,0,,0
U--524,U--524,159A00,,4.612991615593910000,-74.084851974559700000,0,,0
